대학,모집단위,적용학년도,자료상태,구분,핵심과목,권장과목,추가조건,출처기관,출처명,출처URL,발표일,비고,검색키워드
전남대 (여수),공학계열,2028,2028 공식자료,공과대학,"수학, 물리학, 화학",,"-물리학: 물리학, 역학과 에너지, 전자기와 양자 -화학: 화학, 물질과 에너지, 화학 반응의 세계 *평가활용: 일반 및 진로선택 과목을 위주로 평가에 활용, 모집단위별 관련 교과(군)이나 과목군의 일반선택 과목을 먼저 이수할 것을 권장함.",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전남 / 상위단위: 공과대학,공학계열|공학|공과대학
전남대 (여수),건축디자인학과,2028,2028 공식자료,공과대학,"국어, 사회",,"-지리: 세계시민과 지리, 한국지리 탐구, 도시의 미래 탐구 -역사: 세계사, 동아시아 역사 기행 -일반사회: 사회와 문화, 정치, 법과 사회, 경제, 국제관계의 이해 -윤리: 현대사회와 윤리, 윤리와 사상, 인문학과 윤리 -사회: 상기 지리, 역사, 일반 사회, 윤리 전 과목 *평가활용: 일반 및 진로선택 과목을 위주로 평가에 활용, 모집단위별 관련 교과(군)이나 과목군의 일반선택 과목을 먼저 이수할 것을 권장함.",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전남 / 상위단위: 공과대학,건축디자인학과|건축디자인학|공과대학
전남대 (여수),의공학부,2028,2028 공식자료,공과대학,"수학, 영어",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전남 / 상위단위: 공과대학,의공학부|의공|공과대학
전남대 (여수),석유화학소재공학과,2028,2028 공식자료,공과대학,"수학, 화학",,"-화학: 화학, 물질과 에너지, 화학 반응의 세계 *평가활용: 일반 및 진로선택 과목을 위주로 평가에 활용, 모집단위별 관련 교과(군)이나 과목군의 일반선택 과목을 먼저 이수할 것을 권장함.",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전남 / 상위단위: 공과대학,석유화학소재공학과|석유화학소재공학|공과대학
전남대 (여수),국제학부 영어학전공,2028,2028 공식자료,문화사회과학대학,영어,,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전남 / 상위단위: 문화사회과학대학,국제학부 영어학전공|국제학부 영어학|문화사회과학대학
전남대 (여수),국제학부 일본학전공,2028,2028 공식자료,문화사회과학대학,일본어,,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전남 / 상위단위: 문화사회과학대학,국제학부 일본학전공|국제학부 일본학|문화사회과학대학
전남대 (여수),국제학부 중국학전공,2028,2028 공식자료,문화사회과학대학,중국어,,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전남 / 상위단위: 문화사회과학대학,국제학부 중국학전공|국제학부 중국학|문화사회과학대학
전남대 (여수),글로벌비지니스학부,2028,2028 공식자료,문화사회과학대학,"국어, 영어, 사회",,"-지리: 세계시민과 지리, 한국지리 탐구, 도시의 미래 탐구 -역사: 세계사, 동아시아 역사 기행 -일반사회: 사회와 문화, 정치, 법과 사회, 경제, 국제관계의 이해 -윤리: 현대사회와 윤리, 윤리와 사상, 인문학과 윤리 -사회: 상기 지리, 역사, 일반 사회, 윤리 전 과목 *평가활용: 일반 및 진로선택 과목을 위주로 평가에 활용, 모집단위별 관련 교과(군)이나 과목군의 일반선택 과목을 먼저 이수할 것을 권장함.",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전남 / 상위단위: 문화사회과학대학,글로벌비지니스학부|글로벌비지니스|문화사회과학대학
전남대 (여수),물류교통학과,2028,2028 공식자료,문화사회과학대학,"국어, 영어, 사회",,"-지리: 세계시민과 지리, 한국지리 탐구, 도시의 미래 탐구 -역사: 세계사, 동아시아 역사 기행 -일반사회: 사회와 문화, 정치, 법과 사회, 경제, 국제관계의 이해 -윤리: 현대사회와 윤리, 윤리와 사상, 인문학과 윤리 -사회: 상기 지리, 역사, 일반 사회, 윤리 전 과목 *평가활용: 일반 및 진로선택 과목을 위주로 평가에 활용, 모집단위별 관련 교과(군)이나 과목군의 일반선택 과목을 먼저 이수할 것을 권장함.",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전남 / 상위단위: 문화사회과학대학,물류교통학과|물류교통학|문화사회과학대학
전남대 (여수),문화콘텐츠학부,2028,2028 공식자료,문화사회과학대학,"국어, 영어",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전남 / 상위단위: 문화사회과학대학,문화콘텐츠학부|문화콘텐츠|문화사회과학대학
전남대 (여수),문화관광경영학과,2028,2028 공식자료,문화사회과학대학,사회,,"-지리: 세계시민과 지리, 한국지리 탐구, 도시의 미래 탐구 -역사: 세계사, 동아시아 역사 기행 -일반사회: 사회와 문화, 정치, 법과 사회, 경제, 국제관계의 이해 -윤리: 현대사회와 윤리, 윤리와 사상, 인문학과 윤리 -사회: 상기 지리, 역사, 일반 사회, 윤리 전 과목 *평가활용: 일반 및 진로선택 과목을 위주로 평가에 활용, 모집단위별 관련 교과(군)이나 과목군의 일반선택 과목을 먼저 이수할 것을 권장함.",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전남 / 상위단위: 문화사회과학대학,문화관광경영학과|문화관광경영학|문화사회과학대학|경영학|경영
전남대 (여수),해양수산광역,2028,2028 공식자료,수산해양대학,"영어, 생명과학, 지구과학(행성우주과학 불요)",,"-생명과학: 생명과학, 세포와 물질대사, 생물의 유전 -지구과학: 지구과학, 지구시스템과학, 행성우주과학 *평가활용: 일반 및 진로선택 과목을 위주로 평가에 활용, 모집단위별 관련 교과(군)이나 과목군의 일반선택 과목을 먼저 이수할 것을 권장함.",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전남 / 상위단위: 수산해양대학,해양수산광역|수산해양대학
전남대 (여수),기관시스템공학과,2028,2028 공식자료,수산해양대학,"수학, 영어",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전남 / 상위단위: 수산해양대학,기관시스템공학과|기관시스템공학|수산해양대학
전남대 (여수),조선해양공학과,2028,2028 공식자료,수산해양대학,"영어, 물리학",,"-물리학: 물리학, 역학과 에너지, 전자기와 양자 *평가활용: 일반 및 진로선택 과목을 위주로 평가에 활용, 모집단위별 관련 교과(군)이나 과목군의 일반선택 과목을 먼저 이수할 것을 권장함.",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전남 / 상위단위: 수산해양대학,조선해양공학과|조선해양공학|수산해양대학
전남대 (여수),수산생명의학과,2028,2028 공식자료,수산해양대학,"화학, 생명과학",,"-화학: 화학, 물질과 에너지, 화학 반응의 세계 -생명과학: 생명과학, 세포와 물질대사, 생물의 유전 *평가활용: 일반 및 진로선택 과목을 위주로 평가에 활용, 모집단위별 관련 교과(군)이나 과목군의 일반선택 과목을 먼저 이수할 것을 권장함.",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전남 / 상위단위: 수산해양대학,수산생명의학과|수산생명의학|수산해양대학
전남대 (여수),스마트수산자원관리학과,2028,2028 공식자료,수산해양대학,"수학, 생명과학, 지구과학(행성우주과학 불요)",,"-생명과학: 생명과학, 세포와 물질대사, 생물의 유전 -지구과학: 지구과학, 지구시스템과학, 행성우주과학 *평가활용: 일반 및 진로선택 과목을 위주로 평가에 활용, 모집단위별 관련 교과(군)이나 과목군의 일반선택 과목을 먼저 이수할 것을 권장함.",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전남 / 상위단위: 수산해양대학,스마트수산자원관리학과|스마트수산자원관리학|수산해양대학
전남대 (여수),창의융합학부,2028,2028 공식자료,,"수학, 영어, 사회",,"-지리: 세계시민과 지리, 한국지리 탐구, 도시의 미래 탐구 -역사: 세계사, 동아시아 역사 기행 -일반사회: 사회와 문화, 정치, 법과 사회, 경제, 국제관계의 이해 -윤리: 현대사회와 윤리, 윤리와 사상, 인문학과 윤리 -사회: 상기 지리, 역사, 일반 사회, 윤리 전 과목 *평가활용: 일반 및 진로선택 과목을 위주로 평가에 활용, 모집단위별 관련 교과(군)이나 과목군의 일반선택 과목을 먼저 이수할 것을 권장함.",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전남,창의융합학부|창의융합
전남대 (여수),스마트응용설계학과,2028,2028 공식자료,조기취업형계약학과,"수학, 물리학",,"-물리학: 물리학, 역학과 에너지, 전자기와 양자 *평가활용: 일반 및 진로선택 과목을 위주로 평가에 활용, 모집단위별 관련 교과(군)이나 과목군의 일반선택 과목을 먼저 이수할 것을 권장함.",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전남 / 상위단위: 조기취업형계약학과,스마트응용설계학과|스마트응용설계학|조기취업형계약학과|조기취업형계약학
전남대 (여수),스마트ICT융합공학과,2028,2028 공식자료,조기취업형계약학과,"수학, 물리학",,"-물리학: 물리학, 역학과 에너지, 전자기와 양자 *평가활용: 일반 및 진로선택 과목을 위주로 평가에 활용, 모집단위별 관련 교과(군)이나 과목군의 일반선택 과목을 먼저 이수할 것을 권장함.",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전남 / 상위단위: 조기취업형계약학과,스마트ICT융합공학과|스마트ICT융합공학|조기취업형계약학과|조기취업형계약학
전남대 (여수),스마트전기제어공학과,2028,2028 공식자료,조기취업형계약학과,"수학, 물리학",,"-물리학: 물리학, 역학과 에너지, 전자기와 양자 *평가활용: 일반 및 진로선택 과목을 위주로 평가에 활용, 모집단위별 관련 교과(군)이나 과목군의 일반선택 과목을 먼저 이수할 것을 권장함.",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전남 / 상위단위: 조기취업형계약학과,스마트전기제어공학과|스마트전기제어공학|조기취업형계약학과|조기취업형계약학
전남대 (여수),디지털융합정보학과,2028,2028 공식자료,조기취업형계약학과,"수학, 물리학",,"-물리학: 물리학, 역학과 에너지, 전자기와 양자 *평가활용: 일반 및 진로선택 과목을 위주로 평가에 활용, 모집단위별 관련 교과(군)이나 과목군의 일반선택 과목을 먼저 이수할 것을 권장함.",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전남 / 상위단위: 조기취업형계약학과,디지털융합정보학과|디지털융합정보학|조기취업형계약학과|조기취업형계약학
연세대,수학과,2028,2028 공식자료,이과대학,,"수학: 기하, 미적분Ⅱ / 과학 일반선택: 자율선택 / 과학 진로선택: 3과목 이상",자연·의치약 계열 전공연계과목 선택 가이드라인. 인문계열은 특정 전공연계과목을 별도 지정하지 않음.,연세대학교 입학처,2028학년도 전공연계과목 선택 가이드라인,https://www2.yonsei.ac.kr/entrance/plan/2028_guide.pdf,2026-04-30,2026-08-19 공식자료 재확인·보완,수학과
